PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Status
0.8395123836027105,-2.6034012147089807,-1.244019208976477,0.1412632309856303,0.6057749113221069,-1.0235326574138188,-1.8703099804670065,0.1451968323346644,1.6804655086636162,0.13802879778440205,-0.6047979673192878,0.818880176097456,0.10303280577849352,-0.4913717032834046,0.055297689001394076,0.10447522494973756,0.3202137000828825,1
-0.42327646218941156,2.5918808359218,1.5923146378345299,0.19872999313950473,1.3521036155247004,0.40848277772103186,-0.04576060257012697,-0.5820493777100824,0.3788492107764077,0.4397675062119614,-1.790812614435444,-0.4463125105762269,0.22642671585158286,-0.05950467170875136,0.41330208100791926,-0.09129409876111283,0.33843639738678355,1
-2.346528102066851,3.0855199585429753,-1.5543980041056098,0.4490231211235992,-0.14615410366084225,-1.8131990505624767,0.5891634848970457,0.007660310754920792,-0.021551809852998295,-1.6953777045336724,2.95756948638406,0.890680666977406,-0.5495112592852937,2.0528238560096663,0.7225706834376265,-0.5934727828907239,0.443947518143092,1
1.0345821639536081,-2.7104660555837716,-0.8106803701282358,0.22516627779907386,0.7078979679451698,-0.34375275309008746,-1.9696331942575047,0.33867916153815114,1.7779275073435843,0.3094576617067039,0.4001820575304713,0.4305080543257241,0.48147729112550364,-0.2439625302355574,0.09592939684020409,0.04151129103086282,-0.1104007974428291,1
-0.3466634268748733,-2.0457209083806545,2.1345054306979807,1.2013261140119305,-1.6843808800980413,0.00034628255237742527,-1.1845245524322672,0.2802232982529094,1.66478426028798,0.531684394145795,0.30327342729402085,-0.187642097854883,0.4388687341567184,-0.29149952316403166,0.6963311795176156,0.2043766524900545,0.49936465529144664,1
2.3044250004353284,0.5390762066511297,-1.3505901889347822,-0.9683333917897173,0.1932645506902895,-0.2680402718714138,-0.7805231119514958,0.7031357483638381,-0.4608094725508667,-1.8398755311382997,0.3762699618102036,-1.8226354667673805,-0.5625537832233027,-0.45076634451830416,-1.3343981950580852,0.059264503351904196,-0.3125098577826816,1
2.4510658086845036,-2.4166349533309153,-2.0436771296023166,2.018092422611298,1.0539803403014536,0.25569648995553346,1.651602094124621,-0.9667334330719569,-0.08185244773698896,0.5318210726549648,-0.2316821414070563,-0.591498057229877,-0.10633038214805299,-0.01456035864264073,0.5079430367714636,0.025586983866124444,0.5111902394150677,1
1.1543732039534993,1.0731097864574235,1.614401114232779,-0.1256938143259647,-2.1082548916900072,0.21746522575288854,0.3683633272852999,-0.016643614328214446,0.6583815910492918,0.7386143496487646,0.08860834837363533,-0.9239472818470401,0.12919713155257245,-0.330161526614107,1.2548677303324431,0.3606606181851463,1.29022975782795,0
-5.6142890895216855,0.48027952738223695,-2.655414237661229,2.0035761547419124,-1.1048779321866926,0.10068880826115487,-1.5363013601172404,0.5838689974079115,1.0038627000368272,-1.973797787879941,1.4804310872176687,2.0802517678240955,-3.6700491598312697,1.904630508962104,0.7762335351218667,-0.013380796756555326,0.2042660873061123,1
-4.884465934961196,0.9420354184916306,-7.625570962139457,4.157076487240076,-3.1286896456791475,4.922433071587841,1.310592302073353,-1.214486216929828,0.028023613543014792,0.8409139448099805,-1.0971254609969476,0.10875331016120174,2.759494852605193,-0.1999117977743841,-0.6220099101251847,-0.8331891398925778,-0.8713792618386942,1
2.4966714325348933,0.47753405300074925,-1.5506861875361053,-0.9686541549168816,0.2591567747277123,-0.5533257676094328,-0.25151090343412275,0.13289873260194587,-0.4042310867211718,-2.138031439381201,0.026305554099133762,2.8486971603488063,0.9521405231212687,-2.0141004088937935,-1.2482024581966487,1.0180601157985902,1.2764716212366374,0
-3.6318845307023824,-3.4813443748993564,1.9137955813830607,-3.5484950359835286,1.8544859659652384,1.3288084504224107,1.1380135275388081,-1.0611973226147169,1.1398949120134958,0.821810066738371,2.662948539309306,-0.6697044171832769,0.23326206175577305,0.2985332545809287,-0.6139771105080625,-0.10108360987092001,0.9026613113317571,1
-0.49927855953786265,-1.852737874373961,1.8251522889062797,1.2637729213298792,-1.6871685532632659,-0.4015420297517528,-1.0048364720878158,0.04657519142518208,1.6756318236481724,0.2650059543786724,-0.17637002072404862,0.8325984813854302,0.3246187315310744,-0.60489113238875,0.39382171328173293,0.01906188166906428,0.3488504886469191,1
-1.4860890117283698,-1.0157138501514273,0.39679868438302107,0.7737001487908687,2.762103011207191,-0.30643476660917063,-1.99236108067947,-0.15473544978550288,1.2573979599684277,0.252183499080497,-1.975295466341635,-0.4295776846889338,0.3723136089576987,-0.11439280471236081,0.7476298683266794,0.23604725612369326,0.6763636677814816,1
-2.130778269541514,2.8361635574578905,-1.460384354567282,0.4628305971157327,-1.4463502959364694,-2.5564296608514785,0.9002117450867104,-0.5229029798813335,0.5612587455853913,0.616507618665001,-0.5862800155762192,0.208422967985455,-0.8778707435293758,-0.4317744120297337,0.2853831477978785,-0.11732247786101187,0.12973204186321677,1
2.350865993200475,0.5778035602623254,-1.4950556447775714,-1.0524208269180841,0.28878162933485924,-0.4145380551027205,-0.3117906101926122,-0.0987290493569018,0.7820698906794017,0.3870729614845404,-0.08844962924205527,0.2204066040027466,-0.0466242518565115,-0.4403056530549927,0.39881348485860646,0.12483502681368785,0.6574767771211624,1
1.4416039165875425,1.118085156861949,1.792549944062984,0.1250152612589717,-2.090878621928798,0.5576599833762705,0.06119335313370015,0.5648228020552118,-0.41862063438070485,-1.8481948954216094,0.7548437777632332,-1.2734874797434208,-0.04205354168689526,-0.6425457642002039,-1.2151926662046573,-0.24709225955407194,-0.675166846637449,1
1.2167604985240728,1.2366946094865383,1.4186927617204814,-0.004533307587891594,-2.0907795789661305,-0.12074973178029914,0.3513917951926216,-0.1610279324452408,0.72229644752873,0.6450832628367333,-0.3222286400622119,-0.3182959254654204,-0.21411020914162418,-0.18189534345593816,0.15275851909643048,0.019396147910768657,0.4229014582395125,1
1.0945179950980528,0.8929597958101065,1.573147090603285,0.04972302965644201,-2.250198743195985,-0.18995926134619573,-0.9094556820314654,1.862644032959124,-3.452289695772713,-0.5294135705702986,0.5184524116606175,0.5193837453080208,-0.28005852020996386,1.2750536053029187,2.200197792097597,-1.9420052973118007,-0.2908971143744839,1
-0.7793211393276824,-1.3084542323562465,1.9430551703099999,-4.7798800835580115,-2.019702954713093,1.0358743127909404,3.004331071637778,-1.5152300327763903,-0.09300827228436506,0.6113182363748537,-0.2876770138744898,-0.09688605786400603,-0.04634724770828799,-0.14791065698543174,-0.2621076521747109,-0.42717511089550053,1.2104311860223937,1
0.9685209873041604,-1.7702427945600299,1.1582167662837604,3.202670442157592,-1.2256878782962808,0.49421504606145517,1.6945459465168904,0.09625201877781178,-3.0909968850830665,3.0588534819578044,0.03747643640994483,0.17217354342339472,-0.1957523797958694,1.4109163521267556,-1.534178855088271,0.5767939625179926,0.18734260251523294,1
-0.3343900907807267,2.5389160134851734,1.4947822515473663,0.14502383749023354,1.3258484962044534,0.3521100666544197,0.03147329134699937,-0.6589823577890087,0.35566248212741153,0.29378813359764944,-2.020548461326945,-0.03344979121469958,0.3939344486737665,-0.30219413589570293,0.6484936212307026,-0.10851899224677726,0.5234016199768003,1
-0.2231502923819928,-2.122521223616361,2.0746355623014936,1.2231814283723752,-1.8127238271991368,-0.02504393765532177,-1.4889294117351837,0.8825427689796415,0.4074829670867036,-2.019255397827949,0.2766195221811815,-1.1849018626655232,0.14142157373480552,-0.7713257349272685,-0.8806301725214656,0.013857131821460117,-0.3115001767792165,1
-2.283123825437711,-1.8119411118065152,1.7777202936799386,-0.6171727548208064,1.8958474399380323,0.6323084277156368,-0.40355565280678113,-0.5342078967045579,1.653711788697757,0.6012179316402131,3.045670931694718,0.3558197504661791,0.42247951479334805,0.25004423228034134,-0.550034939837712,-0.2581419396967321,-2.6234085101203033,1
-3.541378254362979,-0.40102576295110587,-2.919762080531735,1.2819308824057711,0.013627809814925212,-3.720484486398026,-1.0517890825623106,-0.19982679719432683,1.5092822265989654,0.46622328791576284,-0.9384194738837405,0.4920081151134425,-1.2601989669530804,-0.1493548120003746,-0.6013523234738968,-0.09929639833821922,-0.5745248407345216,1
-2.4208988944585137,3.0354754186404787,-1.7971950858447958,0.5045460787945936,-1.4900893742234118,-3.1059402435652466,0.931596314277585,-0.635972069643834,0.5203427211356236,0.5888150130613476,-1.1760771326982826,0.3114579529321931,-1.3148827032279609,-0.3817003458444208,-0.13778710491802046,-0.14967101547898765,0.028483240386018464,1
-4.585205960286628,0.15592487920706752,-1.2276278323615322,1.9453259280743984,-1.0396914510099158,-3.4046844590031373,-0.7131557382794276,-0.14623504388661543,1.4973732103704869,0.7721431286333044,-0.47655810138999805,-0.2688364722322487,-1.4458068132817938,0.12482000357344668,-0.6424486226382021,-0.02497289195777363,-0.6268903780521424,1
2.3899022398024274,-2.3229651196186176,-1.9581210247131906,2.1163932707448336,1.0959209621385675,0.27976836881987444,1.5590623125753569,-0.9106933178600654,-0.030682277643975166,0.6721171560194511,-0.015539674640531112,-0.8822124019618467,-0.3444872749553477,0.29975051080218934,-0.04190081143895192,-0.05757653518996164,0.0387264965611639,1
-1.3849468651429728,-1.1275633173002455,1.0984552277691648,1.3961354586411192,1.9382682466695598,1.0147885582988065,2.8564490046033044,-2.0664144032651355,-1.8708161323952468,-2.2732734460000548,-1.6688570273331824,0.8704214608714191,0.3712613007015175,2.555811401611885,0.9870733297413996,-1.217454420540319,-1.6080541901728345,1
-0.026425984207822006,-2.033780510109197,1.8289824807512622,1.2265637250598,-1.7115824317050745,-0.340924440131882,-1.1366979711415606,0.060672086723043646,1.6942002786060373,0.25368383136341804,-0.42168249197605717,0.9070623341508841,0.423425898602058,-0.4270604023877174,-0.07574421369782956,-0.18333274833077642,-0.2003195359416246,1
1.0476485463238154,-1.7924538358563566,0.988999876612018,2.9298135959710834,-1.5784573378725872,0.780878774366504,2.680188211731548,-0.9220247907078076,-1.5067400636225323,-1.3723532290931804,-0.13072342742457108,-1.5767242846210339,0.8915189087889126,0.8656686310446525,4.085905436049761,8.780022148549659,-1.5338734812385741,1
2.660695259526952,0.3452321625342931,-1.3534595198462414,-1.128271230747418,0.27185595317305794,-0.10382842741633641,-0.41493658970987757,0.027822270197105283,0.7663741494488983,0.4686330899325998,0.10048316852214353,-0.17136694164874125,0.28876215685335976,-0.333950148804638,0.6968477227026363,0.1587655562240674,0.6467309500069199,1
2.691844727166821,0.346279644215153,-1.3038273841818713,-1.0308707674990707,0.18913621823583296,-0.032899836701891956,-0.7473663874157581,0.671988696871133,-0.4474289283990275,-1.9980333426786612,0.37739329666212584,-1.3196766532496613,-0.10553637881657613,-0.667561582964089,-1.102023152797532,-0.05914766066845714,-0.37978151260442716,1
1.440526867991136,-0.26325037714612975,-1.281086862333036,-2.935320216497281,0.33224435421372356,-0.24741773667494568,0.7105613860019188,-0.8408254038751327,0.38702072025956574,0.325616911002041,0.043843255551482385,0.6155737863652729,0.027117279982029136,-0.2041766623507838,0.16849478980561775,-0.2746474196063226,-1.836725626775447,1
-2.270774708719011,2.490197117531218,-1.0548658478519073,0.3353051314780486,-1.4679324420168705,-2.5381921538091783,0.07490443056511288,0.8115379899143785,-2.526723328527352,3.1272901813356184,-0.3495314631635788,0.19053588715705258,-0.8400710877163517,0.9159159171422944,-0.7747049663581534,0.9651045903306715,0.950745075270697,1
2.5062287100106877,-2.389596150845454,-2.0401808059383066,2.077171242555932,1.075060110351373,0.2702384472652767,1.6098450324413722,-0.9600798493654964,-0.04786488632715017,0.5590628957106903,-0.1737393369181804,-0.5595565761422222,-0.13810589764372802,0.1298571167397593,0.14584050642366955,-0.0991547939875519,0.09425983629376754,1
